Raw file	Scan number	MS3 Scan number	Reporter noise 0	Reporter noise 1	Reporter noise 2	Reporter noise 3	Reporter noise 4	Reporter noise 5	Reporter noise 6	Reporter noise 7	Reporter noise 8	Reporter noise 9	Reporter noise 10	Reporter noise 11	Reporter noise 12	Reporter noise 13	Reporter noise 14	Reporter noise 15
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	6394	6396	472.40739882343075	475.30224829636046	475.3205981523524	478.2154476252821	478.233797481274	481.1286469542037	481.14699390673735	484.04184337966706	484.06019323565897	486.9550427085887	486.9733925645806	489.8682420375103	489.88659189350216	492.78144136643186	492.7997912224238	495.6946406953535
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	6450	6451	491.9936273608412	497.3635931012943	497.39763221073343	500.2970025245302	500.30764049798483	501.98587338774666	501.9965096779776	503.67474256773943	503.685380541194	505.36361343095587	505.3742514044104	507.05248429417225	507.06312226762685	508.7413551573887	508.75199313084323	510.4302260206051
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	6493	6494	482.78889793014724	485.5068023508708	485.52403058853446	488.241935009258	488.2591632469216	490.9770676676452	490.99429317932186	493.71219760004544	493.729425837709	496.4473302584326	496.46455849609623	499.1824629168198	499.1996911544834	500.45817150213503	500.4610155243323	500.9096847761411
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	6590	6591	474.82262018241926	477.9058770025147	477.9254211339674	480.4445324163526	480.45854480352165	482.669120822684	482.6831309927032	484.8937070118656	484.90771939903465	487.118295418197	487.13230780536605	489.3428838245285	489.3568962116975	491.5674722308599	491.5814846180289	493.7920606371913
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	6671	6674	483.05799240405764	485.8428652787242	485.86051801565714	488.6453908903237	488.66304362725657	491.4479165019232	491.4655664457015	494.25043932036806	494.2680920573009	497.05296493196755	497.0706176689004	499.85549054356704	499.8731432804999	502.6580161551665	502.67566889209934	505.46054176676597
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	6716	6717	462.8999205911777	466.9728688495873	466.9986864317114	471.0716346901211	471.09745227224516	475.1704005306548	475.19621402771844	479.26916228612805	479.29497986825214	483.3679281266618	483.3937457087859	487.4666939671955	487.4925115493196	491.56545980772927	491.59127738985336	495.66422564826297
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	6760	6761	479.42055066162567	482.60314469467846	482.6233185043129	485.8059125373657	485.8260863470001	489.0086803800529	489.02885099762887	492.21144503068166	492.23161884031606	495.6999425111852	495.72248135293574	499.27817978407137	499.3007186258219	502.85641705695747	502.878955898708	506.4346543298436
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	6813	6815	485.51516168136635	489.00977832386747	489.0319299807106	492.52654662321174	492.54869828005485	496.04331492255596	496.0654630743901	499.5600797168912	499.5822313737343	503.07684801623543	503.09899967307854	506.5936163155797	506.61576797242276	510.11038461492393	510.13253627176704	513.8350615830464
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	6840	6843	476.487168859767	481.0343366125585	481.06390244521555	484.8467776698977	484.8639545512008	487.5737570591195	487.5909312225616	490.3007337304804	490.3179106117834	493.0277131197022	493.04489000100523	495.754692508924	495.7718693902271	498.4816718981458	498.4988487794489	501.2086512873676
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	6860	6861	464.3567576009051	467.39102880807405	467.4102624297917	470.44453363696067	470.46376725867833	473.49803846584723	473.51726904427034	476.5515402514393	476.57077387315695	479.6050450803259	479.62427870204357	482.6585499092125	482.6777835309302	485.71205473809914	485.7312883598168	488.7655595669857
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	7052	7055	479.63690393818433	482.05570338201113	482.0710356546845	484.4898350985113	484.5051673711847	486.21521636140676	486.22556540561123	487.85847556362273	487.86882624559337	489.50173640360487	489.5120870855755	491.144997243587	491.15534792555763	492.78825808356913	492.79860876553977	494.43151892355127
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	7119	7120	478.3580214720564	481.58883157866006	481.6093110200776	484.8401211266813	484.8606005680988	488.0914106747025	488.11188687570206	491.3426969823057	491.36317642372325	494.52514746794924	494.5324497448515	495.68444747447415	495.69174975137634	496.843747480999	496.85104975790125	498.00304748752393
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8432	8436	482.96858851950213	487.52257299499166	487.55143976685525	491.7063984319101	491.72556173551374	494.74873964825355	494.7678999196889	497.7910778324287	497.81024113603235	500.8334190487721	500.85258235237575	503.87576026511556	503.8949235687192	506.91810148145896	506.93726478506267	509.9604426978024
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8466	8467	475.52928106993653	479.7543514763937	479.78113332955706	484.0062037360143	484.03298558917766	488.25805599563483	488.28483361116326	492.50990401762044	492.5366858707838	496.761756277241	496.7885381304044	499.77029913320615	499.77979491003106	501.2778363414594	501.2873321182843	502.78537354971274
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8547	8548	459.26536691855597	461.91779669139925	461.9346098987233	464.31256270676255	464.3234104588967	466.0347377609719	466.0455837966896	467.75691109876476	467.76775885089893	469.4790861529741	469.4899339051083	471.20126120718345	471.2121089593176	472.9234362613928	472.93428401352696	475.7792365074716
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8588	8590	472.32897835110003	476.2846890981785	476.30976356958706	480.26546424345617	480.2905382124863	484.2462469883861	484.27131746126975	488.3139858149077	488.33565976664465	491.7549142714088	491.7765882231458	495.1958427279099	495.21751667964685	498.636771184411	498.658445136148	502.0776996409121
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8669	8671	464.6380353039683	466.67382772472934	466.6859201258645	469.0012924243736	469.02370182109433	472.55897917227867	472.5813850232088	476.1166623743932	476.1390717711139	479.6743491222982	479.69675851901894	483.23203587020333	483.25444526692405	486.7897226181084	486.8121320148291	490.3474093660135
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8689	8692	478.9722259731088	482.6970950552527	482.72070623499974	486.14731885018324	486.1686533320338	489.53435350796076	489.5556846141021	492.92138479002915	492.9427192718797	496.2369765800343	496.25289127787534	498.7635733604623	498.77948805830334	501.2901701408903	501.30608483873135	503.8167669213184
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8778	8780	472.79907456377805	476.1218624059285	476.14292487531253	479.46571271746296	479.486775186847	482.8855751097748	482.9142210482576	487.43408230403935	487.4627327758247	491.9825940316064	492.01124450339177	496.5311057591735	496.5597562309588	501.0796174867405	501.10826795852586	505.6281292143076
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8787	8789	478.3215706190358	482.6759038362335	482.70350505979394	487.05783827699156	487.08543950055207	491.43977271774963	491.467369574028	495.5963095906323	495.6152338000802	498.5487279905182	498.5642000946942	501.00505917493274	501.0205312791087	503.4613903593472	503.47686246352316	505.91772154376173
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8809	8810	481.70158500147033	484.3220148546668	484.3386252210754	486.9590550742719	486.9756654406804	489.5960952938769	489.61270303206294	492.2331328852594	492.249743251668	494.8701731048645	494.886783471273	497.5072133244695	497.5238236908781	500.14425354407456	500.1608639104831	502.78129376367957
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8846	8848	467.30155177851475	470.7314579953309	470.753199466082	474.06908214184585	474.087167755706	476.94033073277194	476.9584134849843	479.81184546181504	479.8369423031215	483.7963034783834	483.8214009132071	487.7807396678804	487.8058371027042	491.3939607072087	491.4160601669842	494.90244226782283
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8860	8862	484.7935426869084	488.51299731250765	488.5349334246013	491.99616814991623	492.018108290774	495.4793564458688	495.5011271605486	498.64449387248095	498.6558919393321	500.4540373064458	500.4654459267184	502.26360765393275	502.2750217539899	504.0731923706946	504.08486124750755	506.4257413255453
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8873	8875	480.59429364761627	485.230380501207	485.2589058036827	486.85479069829853	486.86490668473226	488.46079157934804	488.470905965151	490.06679085976685	490.0769068462006	491.67279174081636	491.6829077272501	493.27879262186593	493.28890860829966	494.88479350291544	494.8949094893492	496.490794383965
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8886	8889	466.2150758872784	468.02591112327775	468.03738963575876	469.8482248717581	469.8597033842391	471.6705386202384	471.6820153164991	473.49285055249845	473.50432906497946	475.3151643009788	475.3266428134598	477.1374780494591	477.1489565619401	478.9597917979395	478.9712703104205	480.7821055464198
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8940	8941	482.0199076319829	485.04811324070624	485.0673084138417	488.09551402256506	488.11470919570047	491.14291480442387	491.1621069403484	494.19031254907173	494.20950772220715	497.2445845894776	497.2643764355827	500.386712397836	500.4065042439411	503.52884020619433	503.54863205229947	506.6709680145527
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	8990	8993	482.7312077148117	486.00650196124224	486.02726337848173	489.2693445646021	489.28936550118215	492.4478424795342	492.46786024824456	495.56549186461234	495.57534230234904	497.129334579062	497.1391850167987	498.69318232237816	498.7030328045645	500.25703209359403	500.26688257578036	501.8208818648099
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9060	9061	468.08839412139383	470.15531815441375	470.1684199611594	472.2353439941793	472.24844580092497	474.4027316382841	474.4217865895294	477.4283466963419	477.4474046630883	480.4539647699008	480.47302273664724	483.90047730945275	483.9231096007192	487.4935505062363	487.5161827975027	490.1695142631878
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9176	9178	473.1686184167115	476.4990741688054	476.520185243495	479.8506409955889	479.87175207027855	483.2022078223724	483.2233155567021	486.55377130879594	486.5748823834856	489.9053381355794	489.9264492102691	492.3927358273278	492.40576172018604	494.4607096768225	494.4737355696807	496.52868352631714
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9218	9220	483.113506596694	486.31497493309695	486.3352683830621	489.536736719465	489.5570301694302	492.75849850583313	492.7787887448094	495.98025708121236	496.0005505311775	499.2020188675804	499.22231231754563	502.42378065394854	502.44407410391375	505.57108706142435	505.5719425825277	505.70690848178316
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9249	9251	463.99405974994824	466.9134421881003	466.94069201284003	471.2395890080048	471.26683883274455	475.5657358279093	475.5929813409679	479.8918783361327	479.91912816087245	484.2180251560372	484.24527498077697	488.5441719759417	488.57142180068143	492.87031879584623	492.89756862058596	497.1964656157507
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9276	9279	469.1835259082751	473.00630833187694	473.03054016417684	476.85332258777873	476.8775544200786	480.7003368436805	480.72456484182965	483.989155948992	484.0041851829444	486.3751776313242	486.39020686527664	488.7611993136565	488.7762285476089	491.1472209959888	491.16225022994115	493.533242678321
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9281	9285	457.79131524423514	460.1420937245274	460.15699486439837	462.5077793566869	462.5226804965579	465.0124287716291	465.0288267808268	467.6161648248881	467.632565429118	470.2199034731793	470.2363040774092	472.82364212147047	472.84004272570047	475.4281154706942	475.4451725942536	478.13608227591726
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9306	9307	461.15766922535767	466.56214957531205	466.59640746576895	472.00088781572333	472.0351457061802	477.4396260561346	477.4738785260392	482.87835887599357	482.91261676645047	487.5431300220291	487.5716755054728	492.07497393669087	492.10351942013455	496.6068178513526	496.6353633347963	501.13866281034694
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9319	9320	484.5361021930494	488.1233052530612	488.1460437961808	491.7332468561926	491.7559853993122	494.3848289341582	494.39753971009577	496.40309256450325	496.4158053519579	498.4213582063653	498.43407099381994	500.43962384822737	500.45233663568206	502.4578894900895	502.4706022775441	504.47615513195154
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9347	9348	452.4679585243945	455.63065761341534	455.6507053130874	458.1837823897627	458.1971914207178	460.3125827464041	460.32598965567706	462.44138098136335	462.4547900123184	464.5701813380047	464.58359036895985	466.69898169464614	466.7123907256012	468.8277820512875	468.8411910822426	470.95658240792886
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9375	9377	472.0001637191183	474.4283258427768	474.4437174635539	476.87187958721245	476.8872712079895	479.3154333316481	479.3308225170421	481.75898464070065	481.77437626147776	484.2025383851363	484.2179300059134	487.6249008105982	487.65030710376953	491.6583709506232	491.68377724379445	495.69183831657284
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9416	9417	476.6311833195296	480.27557413078927	480.30242197951566	484.53790376036665	484.56475160909304	488.80023338994397	488.82707699059307	493.062558771444	493.08940662017045	497.3248884010214	497.3517362497478	501.58721803059876	501.61406587932515	505.8495476601761	505.87639550890253	510.11187728975347
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9458	9459	472.97728313860995	477.2300258249171	477.2569830869765	481.50972577328366	481.5366830353431	485.7894257216503	485.81637871832015	490.0691214046273	490.0960786666867	494.3488213529939	494.3757786150533	498.6285213013605	498.65547856341993	501.9660423973296	501.98458137645343	504.4647045436498
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9655	9656	470.17459742057855	473.35234388206436	473.3724869639387	476.55023342542455	476.5703765072988	479.7481229687847	479.7682628634625	482.9460093249483	482.96615240682263	486.1438988683085	486.16404195018276	489.34178841166863	489.3619314935429	492.53967795502876	492.5598210369031	495.58683695661273
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9665	9667	470.993541359969	475.42136769697754	475.4525578061406	480.3730689595327	480.40425906869575	485.32477022208786	485.3559553961071	490.2764665494992	490.30765665866227	495.22968956723474	495.27218242689764	501.9758008127579	502.01829351286216	508.72188674839146	508.76437944849573	515.4679767884271
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9687	9689	469.7331225636887	475.08388773052235	475.1177868909314	480.46856250895894	480.5024826142278	485.8532274558594	485.8867467182203	490.4855793079884	490.49454774229395	491.91129754528987	491.9202741465738	493.3370249378745	493.34601327883126	494.7627350679515	494.77173878606436	496.18885953774196
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9705	9706	463.44491570340523	466.2203184400906	466.23791114776463	469.01331388444993	469.030906592124	471.80630932880933	471.8238992528271	474.5993019895124	474.6168946971865	477.3922974338718	477.4098901415459	480.18529287823117	480.2028855859053	482.9782883225906	482.9958810302646	485.7712837669499
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9715	9716	477.00481194998287	481.5599700541549	481.5814806323865	484.97496154492063	484.9964721231523	488.38995303568635	488.4114602103455	491.8049411228796	491.82645170111124	495.21993261364537	495.24144319187695	498.3082158248723	498.32415811616784	500.8391933063339	500.8551355976294	503.3701707877955
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9729	9730	465.7071405628435	469.9750286508199	470.00208191646857	474.269970004445	474.29702327009363	478.12589999190436	478.1488608315124	481.77170633217594	481.7946708054032	485.4175163060667	485.440480779294	489.0633262799575	489.08629075318476	492.6677719981964	492.6869598778446	495.7140148754833
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9735	9737	473.3395752236292	476.5623322634079	476.5827606580895	479.8055176978682	479.82594609254977	483.04870313232846	483.06912829466916	486.29188533444784	486.3123137291294	489.53507076890816	489.55549916358973	492.7782562033684	492.79868459805004	496.02144163782873	496.0418700325103	499.264627072289
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9743	9746	464.0450483611581	468.3717392394247	468.3991652438785	472.72585612214516	472.75328212659895	477.07997300486556	477.1073946697617	481.43408554802835	481.46151155248214	485.68309326921366	485.70344820523746	488.9146165024744	488.9349714384982	492.1461397357351	492.1664946717589	495.3776629689958
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9745	9747	468.09400305202473	472.42535757800675	472.45281314436517	476.78416767034724	476.81162323670566	481.0443845257841	481.059526854442	483.44873901672764	483.46388374170283	485.85309590398845	485.86824062896363	488.25745279124925	488.2725975162244	490.66180967851	490.6769544034852	493.0661665657708
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9763	9766	478.4258791047065	482.9655829584181	482.9943592083546	487.53406306206625	487.5628393120027	492.10254316571434	492.13131486244674	496.67101871615836	496.69891144431017	497.8583383910527	497.86568775669065	499.0251017072456	499.0324690456349	500.1918927002425	500.1993782164922	501.76251011679136
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9847	9848	459.29827071158127	461.96865841436573	461.9855854533178	464.6559731561023	464.67290019505435	467.3432878978389	467.36021225846196	470.0305999612464	470.0475270001985	473.0736314271298	473.1000750446338	477.27178583231614	477.29822944982016	481.47053181557	481.49702363288134	485.67633835962886
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9871	9875	470.03513641362287	473.66416582430514	473.6871694960674	477.31619890674966	477.3392025785119	480.9682319891942	480.991232021135	484.62026143181726	484.6432651035795	488.2722945142618	488.295298186024	491.9243275967063	491.94733126846853	495.5763606791508	495.59936435091305	499.2283937615953
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9880	9882	480.94405838962365	483.08187736938294	483.09542856462895	485.2332475443882	485.2467987396342	487.3846177193935	487.3981667704629	489.5359857502222	489.5495369454682	491.6873559252275	491.70090712047346	493.83872610023275	493.8522772954787	495.990096275238	496.00364747048394	498.14146645024323
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9894	9898	471.8171214613344	471.5422266702267	471.54048415989826	471.26557155931664	471.2638290323989	470.988929905001	470.9880083329534	472.2028343398645	472.2105348723069	473.42597353269116	473.4400558053242	475.66212003011833	475.67620523866236	477.8982694634565	477.9123546844068	480.13443626835806
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9900	9901	471.2717995760058	477.0358653434171	477.0724025719497	482.836468339361	482.8730055678936	488.6370713353049	488.67360278263044	492.8963795530513	492.911195616884	495.24855862376603	495.26337468759874	497.60073769448076	497.61555375831347	499.9529167651955	499.9677328290282	502.14682734992664
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	9913	9915	470.18257347175637	471.6666292139935	471.6818497616733	474.0830236154637	474.0982441631435	476.4994180169339	476.51463615629916	478.91581001008956	478.93103055776936	481.3322044115598	481.34742495923956	483.74859881303	483.7638193607098	486.1649932145002	486.18021376218	488.5813876159704
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10023	10024	462.7520254962203	466.9865961963012	467.0134382698738	471.24800896995475	471.27485104352735	475.50942174360824	475.53625957001736	479.77083027009826	479.79767234367085	484.0322430437518	484.0590851173244	488.21578783647436	488.2381527351829	491.7664101376954	491.78877503640393	495.31703243891644
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10141	10143	454.06318952446685	456.52400283433997	456.5396014242775	459.00041473415064	459.0160133240882	461.4768266339613	461.4924227557675	463.9532360656407	463.96883465557823	467.5132270959968	467.54637511449636	472.77576350448976	472.8089115229893	478.0383029268298	478.07145099757355	483.3008476295472
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10159	10162	486.9695372895966	492.1517613007443	492.1846103539374	497.3668343650851	497.3996834182782	502.5819074294259	502.614751284984	507.79673420315345	507.8257267761929	512.4002951138013	512.4292922972426	517.0038503340161	517.0328475174573	521.6074054403708	521.6364014287268	526.2092076604166
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10175	10178	458.1829857568997	460.5827022435458	460.5979135532747	462.9976300399208	463.0128413496497	465.4125578362958	465.42776673917194	467.827483225818	467.8426945355469	470.242411022193	470.25762233192194	472.67594160662344	472.69157122222515	475.1572791006247	475.1729087162264	477.6386165946259
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10204	10207	487.0699699329249	490.9002137645056	490.92449289313754	494.7547367247183	494.77901585335024	498.609259684931	498.63353497192867	502.4637788035094	502.4880579321414	506.3183017637221	506.3418647845747	508.3754942971477	508.3871199915621	510.22117445839723	510.2328001528116	512.0668546196467
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10313	10317	451.1288242967444	453.9277058828327	453.9454474181088	456.744329004197	456.76207053947314	459.5603250782667	459.57241914256025	461.87591832635707	461.8905197343734	464.20306860315054	464.21948928393317	466.81095861948745	466.8273792148045	469.4188420270221	469.43545502614916	472.3620674289926
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10320	10324	476.9513790484025	479.30951348244685	479.32446121208835	481.6825956461327	481.6975433757742	484.0556778098186	484.07062317431297	486.42875760835733	486.44370533799884	488.8018397720432	488.8167875016847	491.17492193572906	491.18986966537057	493.54800409941487	493.56295182905643	495.92108626310073
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10384	10386	472.32240478270825	477.71903488944616	477.7500199448165	482.6381820779205	482.66916713329084	486.2213811284548	486.2360303152651	488.5474327478384	488.5620842529248	490.87348668549816	490.8881381905846	493.1995406231579	493.2141921282443	495.5255945608176	495.540246065904	497.12777544042507
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10388	10390	487.0984185640067	493.07058033337796	493.10843663970854	499.0805984090798	499.1184547154104	505.09061648478166	505.1284668011904	511.09635919512857	511.1020004647581	511.9919598421455	511.997601111775	512.8875604891624	512.8932017472212	513.7831405937076	513.788781733196	514.6787205796824
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10412	10415	491.183885832572	492.50383670640616	492.5122036037795	493.8321544776137	493.840521374987	495.1604722488212	495.1688378223184	496.48878869615254	496.49715559352586	498.55556711589145	498.572997972944	501.32286736557717	501.34029822262977	504.09016761526294	504.1075984723155	506.85746786494866
MC035_HEK293T_Nucleosomes_TMTpro_Grouping2_walk	10444	10445	467.030476697357	469.9722097438821	469.9908567852137	472.94386356425434	472.9662457041843	476.4157062381471	476.437568199978	479.8870287339408	479.90889415549026	483.22742979165906	483.2476808089529	486.41813279953857	486.437929023558	489.5609556398986	489.58075186391807	492.7037784802587
