Raw file	Scan number	MS3 Scan number	Reporter noise 0	Reporter noise 1	Reporter noise 2	Reporter noise 3	Reporter noise 4	Reporter noise 5	Reporter noise 6	Reporter noise 7	Reporter noise 8	Reporter noise 9	Reporter noise 10	Reporter noise 11	Reporter noise 12	Reporter noise 13	Reporter noise 14	Reporter noise 15
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	7581	7582	493.51534490907073	496.0434643276124	496.05948955714314	498.5876089756848	498.60363420521554	501.1317536237572	501.14777631765037	503.67589573619205	503.6919209657228	506.22004038426445	506.2360656137952	508.76418503233685	508.7802102618676	511.00405545100546	511.0153200218935	512.792404109766
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	7963	7964	468.3859738574472	472.098304993672	472.1221218931365	475.87944505099586	475.9032619504604	479.66058510831965	479.6843982392875	483.44172139714675	483.4655382966113	487.2228614544706	487.2466783539352	491.00400151179446	491.027818411259	494.7851415691183	494.80895846858283	498.5662816264421
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	8018	8019	496.02913620621035	500.26007511145775	500.2868941638291	504.297482082965	504.31668937314646	507.34680655133	507.3660108023833	510.3961279805668	510.4153352707483	513.4454524489319	513.4646597391132	515.0667487826712	515.0741289239658	516.2384104390928	516.2457905803874	517.4100720955145
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	8038	8041	487.1497763663306	490.5844717760177	490.6062436044783	494.0409390141654	494.06271084262596	496.5550217680527	496.5587500911978	497.1470185936488	497.15074750681185	497.73901600926285	497.74274492242586	498.33101342487686	498.33474233803986	498.92301084049086	498.9267397536539	499.5150082561049
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	8562	8564	465.49919641182134	466.63452654193685	466.6409267507806	467.65061539389876	467.6570156027425	470.0739637567294	470.0983565183682	473.9471359297585	473.9715325516222	477.82031196301244	477.84470858487623	481.69348799626647	481.71788461813026	485.5666640295205	485.5910606513843	489.4398400627745
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	8607	8608	460.1996120699794	462.47810185394565	462.4925447325153	464.7710345164815	464.7854773950511	467.0639671790173	467.0784077723213	469.35689755628755	469.37134043485713	471.64983021882335	471.664273097393	473.9427628813592	473.9572057599288	475.695546487428	475.70498365056096	477.1937607508396
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	8654	8655	494.70598416509335	496.1340085651606	496.1430605184104	497.5710849184777	497.58013687172746	499.0081612717948	499.0172117927735	500.44523619284075	500.45428814609056	501.88231254615783	501.89136449940764	503.3193888994749	503.3284408527247	504.756465252792	504.7655172060418	506.2354500722504
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	8766	8768	486.36844172975344	487.1117648555474	487.11647662810805	487.859799753902	487.86451152646265	490.2169452733684	490.2326180896381	492.7055325332968	492.7212078298349	495.1941222734935	495.20979757003164	497.6827120136903	497.69838731022844	500.17130175388706	500.1869770504252	502.65989149408387
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	8941	8944	463.18065201383286	466.7423527260945	466.7649296150718	470.32663032733353	470.3492072163108	473.3851062897184	473.40084730493857	475.88452242917424	475.9002659354555	478.38394105969115	478.3996845659724	480.883359690208	480.8991031964893	483.3827783207249	483.3985218270062	485.88219695124184
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	8968	8969	472.48737242690254	475.7704019292661	475.79121237870356	479.0742418810671	479.0950523305046	482.3780818328682	482.398888989513	485.68191849187656	485.70272894131404	488.7786820560923	488.7967771765989	491.65143990988474	491.66953503039133	494.52419776367714	494.5422928841838	497.3969556174696
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	8981	8982	499.3433043847512	503.61724015272347	503.64433175337297	507.91826752134523	507.94535912199467	510.8784141933216	510.8882179312552	512.4350876654927	512.4448929548962	513.9917626891337	514.0015679785372	515.5484377127747	515.5582430021781	517.1051127364157	517.1149180258191	518.6617877600567
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9030	9034	475.160091538659	478.67144799028824	478.69370575734183	482.2050622089711	482.22731997602466	485.73867642765396	485.76093067290896	489.2722871245382	489.2945448915918	492.805901343221	492.8281591102746	496.3395155619039	496.36177332895744	499.87312978058674	499.89538754764027	503.40674399926957
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9048	9049	493.6521317258106	495.5707278469279	495.5828894335176	497.50148555463494	497.5136471412246	499.43224326234196	499.44440292462997	501.3629990457473	501.375160632337	503.32422265249306	503.3375784168456	505.44456647242424	505.4579222367768	507.5649102923555	507.57826605670806	509.6852541122867
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9107	9108	464.9497920945351	467.42729568403917	467.44300007022986	469.6669378272939	469.68096422772635	471.9443422700617	471.958872463372	474.25149966501345	474.2660321577688	476.5586593594102	476.57319185216556	478.865819053807	478.88035154656234	481.1729787482038	481.1875112409591	483.48013844260055
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9110	9111	492.15819550052925	495.11741111674576	495.13616897649433	498.09538459271084	498.1141424524594	501.7058120358633	501.7322406685138	505.79075952589113	505.8163000848105	509.84554552187524	509.8710860807946	513.9003315178593	513.9258720767788	517.9551175138434	517.9806580727628	522.0099035098275
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9141	9142	462.0351350299949	465.1398184372931	465.1594983874795	468.24886332326963	468.26843554723996	471.356124206468	471.3756933335675	474.46338199279546	474.48295421676585	477.4946161247705	477.5135410296602	479.79174167239023	479.8053545504773	481.9529045352281	481.96651741331516	484.1140673980659
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9207	9208	465.9975191924263	469.430770603399	469.45253327864845	472.88578468962123	472.90754736487065	476.350218983502	476.37339934333517	480.0308815503798	480.0540655785718	483.7115477856164	483.7347318138085	487.39221402085303	487.4153980490451	491.0728802560897	491.09606428428174	494.75354649132635
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9360	9361	458.3339626783466	461.4189821810562	461.4385374857918	464.52355698850135	464.543112293237	467.62813179594656	467.6476840064884	470.73270350919796	470.7522588139336	473.83727831664316	473.8568336213788	476.94185312408837	476.96140842882403	480.0464279315336	480.0659832362692	482.3568534417418
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9400	9401	460.17369111853225	464.4254139567504	464.44663949769273	467.7951532972895	467.8163788382318	471.16489263782864	471.1861148202993	474.5346286198961	474.5558541608384	477.9043679604352	477.92559350137753	481.2741073009743	481.29533284191666	484.64384664151345	484.6650721824558	488.0135859820526
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9494	9495	465.8086910026065	470.208042086531	470.23592866909866	474.6352797530231	474.66316633559074	477.56696834238556	477.57807945586075	479.3312316988934	479.3423445707344	481.09549681376706	481.106609685608	482.8597619286407	482.87087480048166	484.62402704351433	484.63450205583194	485.2519471612124
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9652	9653	454.26159003659683	457.47306322703	457.49342009570915	460.70489291989657	460.7252496535213	463.943056430797	463.96374517882873	467.2280917358561	467.24878375794196	470.5131303149693	470.5338223370552	473.79816889408255	473.8188609161684	477.0832074731957	477.1038994952816	480.37216855766434
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9659	9661	474.07591213533897	476.2170868376854	476.23065947078027	478.56540142308654	478.58129499555736	481.0886443671547	481.1045354248198	483.61188479641714	483.62777836888796	486.6502344465429	486.67340942524675	490.32946399677354	490.3526389754774	494.0086720590183	494.03184690034493	497.6878797994144
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9828	9829	473.0718372740309	476.3822973140417	476.4032816400211	479.71374168003194	479.7347260060113	483.04518604602214	483.06616705169677	486.37662709170763	486.39761141768696	489.7080714576978	489.72905578367715	493.039515823688	493.0605001496674	496.3709601896782	496.3919445156576	499.70240455566847
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9859	9860	455.66179846102335	458.3075474866898	458.3243183461302	460.9700673717967	460.9868382312371	463.63258725690355	463.649355462727	465.7602238567213	465.7685514903928	467.08230817356923	467.0906358072407	468.40439249041714	468.4127201240886	469.726476807265	469.7348044409365	471.0478583361205
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9902	9903	476.66591363579147	481.01453592933416	481.0316643770081	483.7338260584351	483.75095450610905	486.45311618753607	486.4702419250126	489.17240360643956	489.1895320541135	491.8916937355405	491.90882218321445	494.61098386464147	494.6281123123154	497.33027399374237	497.3474024414163	500.0495641228433
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9947	9949	459.4253258027949	461.16779837222856	461.1864098728598	464.12267029090515	464.14273676659167	467.30839793528065	467.3284612358919	470.4947220408086	470.52867030430343	475.8843030242599	475.91823254362026	481.27386287692434	481.3078078024706	486.6634339075494	486.69738211593716	492.0524472345236
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9968	9969	457.41381035333666	460.3781910066645	460.39698160652205	463.36136225984984	463.38015285970744	466.34453351303523	466.3633211396966	469.32770179302446	469.346492392882	472.3108730462098	472.3296636460674	475.2940442993952	475.3128348992528	478.27721555258057	478.29600615243817	481.26038680576596
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9997	10001	477.38695364404543	483.0503148877003	483.086384610197	489.0730800453936	489.1110283232259	495.09769939737004	495.1340582781132	498.54740736715723	498.56904388567733	499.760083045156	499.75951416301484	499.66976805453	499.6691991723888	499.57945306390394	499.57888418176276	499.4891380732779
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10065	10066	476.79613677990665	479.3986428370946	479.4082962586162	480.9312075128507	480.94086093437227	482.46377218860675	482.4734240826882	483.99633533692275	484.0059887584443	485.52890001267883	485.53855343420037	487.0614646884349	487.07111810995644	488.594029364191	488.6036827857125	490.12659403994707
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10124	10126	472.7766745777568	476.0497596586195	476.0705070724124	479.3435921532751	479.364339567068	482.6374246479307	482.65816877890495	485.93125385976765	485.95200127356054	489.22508635442324	489.24583376821613	492.51891884907883	492.5396662628717	494.8937081027972	494.90853150617346	497.24705238992635
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10151	10152	467.5474941902242	470.34430591957613	470.3620343344557	473.15884606380763	473.17657447868726	475.9733862080392	475.99111181778983	478.78792354714176	478.80565196202133	481.6024636913733	481.6201921062529	484.4170038356048	484.43473225048444	487.2315439798364	487.24927239471594	490.0460841240679
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10157	10159	479.24203898528197	481.7495701689884	481.7654648939288	484.27299607763524	484.2888908025757	486.7964219862821	486.8123141962344	490.0581612616896	490.08281697150994	493.9724697627705	493.9971254725908	497.8867782638514	497.91143397367176	501.80108676493234	501.82574247475264	505.5135925025398
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10216	10217	474.3730138271521	477.1226133491934	477.14004249559173	479.88964201763304	479.9070711640314	482.6566706860727	482.6740970746947	485.423696596736	485.44112574313436	488.19072526517573	488.20815441157407	490.9577539336154	490.9751830800137	493.72478260205503	493.74221174845337	496.4918112704947
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10387	10389	478.0210780582115	481.0357111716165	481.0548203114929	484.0694534248979	484.08856256477435	487.10317929760237	487.12228530577636	490.4599748240907	490.48155620203215	493.88620638493046	493.9077877628719	497.31243794577017	497.3340193237117	500.73866950660994	500.7602508845514	504.1649010674497
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10402	10403	461.62990446402785	464.1235988356636	464.1394058518954	466.63310022353113	466.648907239763	469.14260161139873	469.1584061265204	471.65210049815613	471.66790751438793	474.1616018860237	474.17740890225554	476.6711032738912	476.6869102901231	479.1806046617588	479.1964116779906	481.69010604962637
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10406	10407	471.3269240445431	475.2611690673476	475.2861074424541	479.2203531425107	479.2452915176172	483.1581549502549	483.18188721648477	486.92645123935034	486.95018726127984	490.6374102302777	490.6599111903363	494.2096334549021	494.2321344149607	497.78185913317753	497.80436012136937	501.3540868241996
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10432	10434	474.47496353981137	479.5802915327014	479.61463503915104	485.03262205704385	485.06696556349345	489.7895044743642	489.81719266343697	494.18593670398553	494.21362927479424	498.5823733153428	498.61006588615146	502.4881925857204	502.50958094782504	505.88378120273615	505.9051695648408	509.2793698197519
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10439	10441	485.68519873786914	488.1018685704321	488.11643644377887	490.4159533554263	490.4305177862453	492.7300157056484	492.74459081146574	495.07813605898343	495.0938445379326	497.57132726254235	497.5870426358309	500.06452326155323	500.0802240845291	502.5576992301977	502.5734221866122	505.0509030933178
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10457	10458	485.68122319974736	487.93792134274696	487.9522260885821	490.20892423158165	490.2232289774168	492.47992712041633	492.4942296028423	494.7509277458419	494.76523249167707	497.0219306346766	497.03623538051176	499.2929335235113	499.30723826934644	501.56393641234604	501.57824115818113	503.8349393011807
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10462	10463	485.69875213808353	486.9321612355902	486.93997956242544	488.1733886599321	488.18120698676734	489.414616084274	489.4224331740322	490.65584227153886	490.6636605983741	491.89706969588076	491.904888022716	493.13829712022266	493.1461154470579	494.37952454456456	494.3873428713998	495.62075196890646
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10498	10499	488.79073940276106	490.75730658008354	490.7697722453417	492.7363394226642	492.7488050879223	494.71537226524475	494.7278359580875	496.69440313540997	496.70686880066813	498.6734359779906	498.6859016432487	500.6524688205712	500.66493448582935	502.6315016631518	502.64396732841	504.6105345057324
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10526	10528	477.8729939461246	480.45742333043137	480.47380549726483	483.05823488157154	483.074617048405	485.65904643271176	485.6754260074302	488.25985539173695	488.2762375585704	490.8606669428772	490.8770491097106	493.46147849401734	493.4778606608508	496.06229004515757	496.078672211991	498.66310159629774
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10571	10572	470.97901092314004	474.21389427190036	474.23439953276295	477.4692828815232	477.4897881423858	480.72467149114607	480.74517350750534	483.98005685626566	484.00056211712825	487.2354454658885	487.2559507267511	490.4908340755114	490.51133933637396	493.7462226851343	493.7667279459968	497.00161129475714
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10574	10576	479.1604915152686	481.83905322162275	481.85603207390386	484.53459378025804	484.55157263253915	487.2301343388933	487.2471105046472	489.92567221100137	489.9426510632825	492.62121276963666	492.6381916219178	495.31675332827194	495.3337321805531	498.01229388690723	498.0292727391884	500.7078344455425
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10604	10605	473.8190215907878	476.3532021298231	476.3692657795512	478.9034463185865	478.9195099683146	481.4536905073499	481.4697516153613	484.0039321543966	484.0199958041247	486.55417634315995	486.5702399928881	489.1044205319234	489.1204841816515	491.65466472068675	491.67072837041485	494.2049089094501
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10627	10628	466.5778814429109	469.1372468506796	469.1534701421158	472.14192345967143	472.16636373935006	476.0220305509734	476.0464669635192	479.9021337751425	479.9265740548211	483.7822408664444	483.8066811461231	487.66234795774636	487.686788237425	491.54245504904827	491.56689532872696	495.42256214035024
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10633	10635	458.2629321840545	462.51407473376287	462.5410218528852	466.7921644025936	466.8191115217159	471.0702540714243	471.09719692676197	473.88028512000545	473.89741451604675	476.5997258106841	476.61685520672546	479.24581737162515	479.25936529984955	481.3966688785278	481.4102168067522	483.5475203854304
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10667	10668	462.99071721345376	465.5646202079482	465.5809356501596	468.15483864465403	468.17115408686533	470.7450570813598	470.7613699420138	473.33527293650826	473.3515883787196	475.925491373214	475.94180681542537	478.5157098099198	478.5320252521311	481.1059282466256	481.12224368883693	483.69614668333134
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10671	10673	463.2801971481736	467.050508008551	467.07440723439316	470.8447180947705	470.86861732061266	474.63892818099004	474.6628236253091	478.71827894155604	478.75070616240606	483.8663824504239	483.89880967127397	489.0144859592918	489.0469131801418	494.16937083291816	494.2018664524068	499.32833322091136
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10683	10684	482.1228938472257	484.32390809636803	484.33785987344163	486.538874122584	486.55282589965753	488.7538401487999	488.76778971831385	490.96880396745615	490.98275574452975	493.1837699936721	493.19772177074566	495.398736019888	495.4126877969616	497.613702046104	497.6276538231775	499.8286680723199
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10700	10701	481.99790403883134	484.79506060315924	484.81279120387694	487.60994776820485	487.6276783689225	490.4248349332504	490.4425627284933	493.2397192928212	493.2574498935388	496.0546064578667	496.07233705858437	498.8694936229123	498.8872242236299	501.6843807879578	501.70211138867546	504.4992679530034
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10707	10708	473.3651264718168	475.8431125808157	475.85882002559833	478.33680613459734	478.35251357937994	480.8304996883789	480.84620464780636	483.3241907568053	483.3398982015879	485.81788431058686	485.8335917553695	488.3115778643685	488.3272853091511	490.80527141815	490.8209788629327	493.29896497193164
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10712	10713	471.0183163485097	475.6111748564943	475.6421278789266	480.5283271624826	480.55929975790815	485.44549622629114	485.47613688335457	489.8896205459424	489.9175967120223	494.3310803746102	494.3590565406901	498.77246142987724	498.7993367381497	503.0391505013566	503.06602579370553	507.1611384398414
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10716	10717	474.9921249355522	480.84218374390866	480.8799958814803	486.8443103730614	486.88213458392056	492.8464649196789	492.8839959014631	498.19245631334127	498.2085043297357	500.74185626294565	500.75793942560585	503.2912820143581	503.30733844547007	505.84069041256896	505.85675050769214	508.3897667732714
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10772	10773	468.86973253907996	469.08937098792546	469.0907632309226	469.3104016797681	469.3117939227653	469.5314323716108	469.5328243943163	469.7524628431618	469.753855086159	469.9734935350045	469.97488577800164	473.01287186323333	473.03354036041065	476.2941756583906	476.3148441555679	479.5754794535478
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10784	10785	479.0509877496651	481.8357737281635	481.85342591427934	484.6382118927777	484.6558640788936	487.44065005739196	487.45829945044045	490.2430854289388	490.2607376150547	493.04552359355307	493.063175779669	495.84796175816734	495.86561394428327	498.6503999227816	498.6680521088975	501.45283808739583
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10817	10820	480.7679079760697	484.5650276776932	484.58909683927146	488.38621654089496	488.41028570247323	492.20740540409673	492.23147075726337	496.02859045888687	496.05265962046514	499.84977932208864	499.87384848366696	503.6709681852904	503.69503734686873	507.4921570484922	507.5162262100705	511.31334591169394
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10853	10857	476.74881041135393	479.36519000940746	479.3816890366396	481.64292686447664	481.657218237343	483.9118066781372	483.9260957897104	486.1806309611868	486.1911771740407	487.8549340289516	487.8654801589002	489.5292239363254	489.539770066274	491.20354720152466	491.2140935423093	492.87784685073984
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10854	10859	469.731041665442	472.5733174817376	472.58801805423093	474.9072395372582	474.9219269459357	477.241155293237	477.25586337769244	479.9240091872176	479.95026460891626	484.0940238153546	484.12027713993206	488.2640250216121	488.2902849152167	492.4340389630448	492.46031605417954	496.604052911894
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10862	10863	466.13091762039414	472.0808760642412	472.1185916282535	478.0685473420906	478.1062628407602	484.0562109762316	484.09392050725916	487.9689817181642	487.9919868580578	491.62124787925	491.6442530191437	495.2735140403359	495.29651918022955	498.92578020142173	498.9487853413154	502.57804636250756
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10866	10867	480.42030852242186	485.40112542943484	485.43269797633656	490.4134030208582	490.4434284625478	495.18020318644903	495.21022387727766	499.94628963312726	499.9615524803499	502.3693994551361	502.3846623023587	504.7925092771449	504.80777212436755	507.2156229090415	507.2308857956823	509.6387389972139
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10873	10875	473.51824133922304	476.42226640769326	476.44067442589994	479.34469949437016	479.36310751257685	482.26713258104706	482.28553768659265	485.18956275506287	485.20797077326955	488.11199584173977	488.13040385994645	491.0344289284167	491.05283694662336	493.9568620150936	493.97527003330026	496.8792951017705
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10885	10886	487.5351292656208	491.0196775208244	491.04176535622923	493.4784813637306	493.4936559326459	495.88757623619904	495.90274840407494	498.2966687076281	498.31184327654336	500.7057635800966	500.72093814901183	503.114858452565	503.13003302148024	505.5239533250334	505.5391278939487	507.9330481975019
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10891	10893	469.03151648794307	474.1717189089825	474.20430159595026	479.34450401698973	479.37708670395745	484.5172891249969	484.54986665647624	489.69006907751566	489.72265176448343	494.8628541855229	494.8954368724907	497.35333567524714	497.3625223053028	498.81179413449746	498.8209808399825	500.27026357784206
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10921	10923	466.3193679145608	470.822486318747	470.8510306610363	475.5222505160477	475.55483434975156	480.5589439722475	480.5815096797507	484.14200978744105	484.1645790660327	485.98070622478195	485.986505124667	486.9013320466441	486.90713094652915	487.8219578685062	487.8277567683913	490.868352528353
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11009	11010	477.8146845145921	480.01975958264484	480.0337371004151	482.23881216846786	482.2527896862381	484.4578647542908	484.4718400604286	486.6769151284813	486.69089264625154	488.8959677143043	488.90994523207456	491.1150203001273	491.1289978178975	493.33407288595026	493.34805040372055	495.5531254717733
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11016	11018	486.0817685903228	491.294794544134	491.32783884451266	496.5408647983239	496.57390909538884	501.786656790979	501.8127207791722	505.9218125545342	505.918026254917	505.32070453990576	505.31691824028854	504.7195965252774	504.7158102142149	504.1184687279791	504.11468232911193	503.5179990726754
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11017	11019	452.49126235017405	455.13315884892916	455.1499052879931	457.7918017867482	457.8085482258121	460.45044472456726	460.46718851387817	463.1090850126333	463.1258314516972	465.7677279504523	465.7844743895162	468.4263708882713	468.44311732733524	471.1480644737405	471.16615837767466	474.02062918607163
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11083	11085	467.9700391909658	473.061603667562	473.09387804859375	478.18544252518996	478.2177169062217	483.13488644279244	483.1521062648817	485.86911296163413	485.88633550880996	488.6033422055624	488.62056475273823	491.33757144949067	491.3547939966665	494.07180069341894	494.08902324059477	496.8060299373472
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11092	11094	480.38626119918126	483.48678923938166	483.50644284954984	485.83300334806546	485.8473861285776	488.11639492098016	488.1307754257359	490.39978421813845	490.4141669986506	492.68317579105315	492.6975585715653	494.96656736396784	494.98095014448	497.24995893688254	497.2643417173947	499.53335050979723
