Raw file	Scan number	MS3 Scan number	Reporter intensity 0	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9947	9949	0	1317.115966796875	0	1540.63330078125	0	0	0	1504.42724609375	0	2629.863037109375	1310.62548828125	1010.7740478515625	1792.8583984375	1555.511962890625	0	2044.43310546875
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9968	9969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	9997	10001	0	0	1962.67529296875	1578.1077880859375	0	0	1477.1968994140625	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10065	10066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10124	10126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10151	10152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10157	10159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10216	10217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10387	10389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10402	10403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10406	10407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10432	10434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10439	10441	0	3401.476318359375	3543.864990234375	4755.4912109375	6411.11572265625	4083.074462890625	5363.52490234375	5040.29931640625	4628.1337890625	4639.80126953125	4540.40673828125	3711.7216796875	4128.75048828125	5186.97314453125	3932.909912109375	2645.0146484375
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10457	10458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10462	10463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10498	10499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10526	10528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10571	10572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10574	10576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10604	10605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10627	10628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10633	10635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10667	10668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10671	10673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10683	10684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10700	10701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10707	10708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10712	10713	0	1341.990966796875	1606.9600830078125	934.707763671875	0	0	958.05810546875	0	0	0	0	1237.3980712890625	0	0	1381.74267578125	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10716	10717	0	1351.227783203125	2251.343994140625	2540.8896484375	1862.796630859375	1160.4071044921875	1084.7359619140625	1934.88720703125	2164.382568359375	1308.7296142578125	2090.173095703125	1020.881103515625	2386.121826171875	2842.193359375	2639.677490234375	1976.9913330078125
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10772	10773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10784	10785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10817	10820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10853	10857	0	0	1155.4739990234375	0	0	0	0	1066.01025390625	0	1047.546142578125	0	0	1385.701171875	0	1880.3447265625	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10854	10859	0	4007.356689453125	4525.79345703125	6352.27197265625	5357.47265625	4213.89892578125	6100.91796875	3824.239013671875	4270.9794921875	3458.5673828125	4830.76171875	6865.51025390625	7732.6708984375	4917.07080078125	6278.470703125	5220.17822265625
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10862	10863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10866	10867	0	0	0	1142.2127685546875	0	0	0	1618.238525390625	0	0	0	0	0	0	0	1281.32470703125
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10873	10875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10885	10886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10891	10893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	10921	10923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11009	11010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11016	11018	0	0	0	0	1176.277099609375	1200.8779296875	0	1047.0843505859375	0	0	0	0	1344.2532958984375	0	1709.179931640625	2296.153076171875
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11017	11019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11083	11085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11092	11094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11093	11096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11122	11125	0	0	0	0	0	0	0	0	1129.5556640625	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11123	11126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11136	11138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11160	11162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11161	11163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11319	11322	0	0	0	1133.65234375	0	0	0	0	1136.1854248046875	0	0	0	0	0	1198.3250732421875	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11320	11323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11337	11342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11340	11344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11362	11363	0	0	0	0	0	0	0	0	0	0	0	943.1121215820312	0	1261.7767333984375	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11377	11380	0	5965.3671875	7645.72509765625	8697.46875	10170.5244140625	9185.43359375	13988.9697265625	6430.14111328125	6319.50537109375	8889.525390625	11140.5244140625	15298.099609375	10584.640625	12890.8916015625	10392.6806640625	9359.6787109375
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11385	11387	0	1439.1431884765625	0	0	1068.85888671875	0	1116.5296630859375	1589.34375	1082.185791015625	1520.3370361328125	0	0	0	1536.642578125	1967.260009765625	2482.759521484375
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11397	11398	0	0	0	0	0	828.1619873046875	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11408	11409	0	0	0	0	1084.0489501953125	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11450	11452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11463	11465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11479	11480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11503	11505	0	1082.5477294921875	0	1361.3116455078125	2067.18603515625	1077.7882080078125	2592.2841796875	3192.363525390625	2867.911865234375	1372.7662353515625	1177.3795166015625	0	0	0	2141.929931640625	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11513	11517	0	1237.8997802734375	3104.116455078125	3310.38671875	4398.7099609375	3637.521484375	4031.215087890625	3431.46142578125	1944.4625244140625	3731.3701171875	2250.547607421875	2264.494140625	1830.154296875	2131.072021484375	1971.7386474609375	985.4071044921875
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11521	11524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11527	11530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11538	11539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11583	11586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11623	11624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11633	11636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11643	11646	0	0	2274.796630859375	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11651	11653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11682	11685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11690	11693	0	3694.322509765625	4253.62255859375	6720.42822265625	5116.64501953125	3507.083251953125	6651.12646484375	3447.035888671875	3819.01904296875	3327.49267578125	6441.68701171875	6805.55029296875	6817.068359375	6792.6357421875	5250.60009765625	6428.4638671875
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11695	11699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11704	11706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11705	11707	0	0	0	972.55224609375	0	0	0	0	0	0	1476.87744140625	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11732	11734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11744	11746	0	0	0	0	0	0	869.2313842773438	0	0	0	1461.7152099609375	0	0	0	1053.322509765625	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11769	11771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11770	11772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11777	11780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11807	11810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11852	11856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11878	11879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11933	11936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11934	11939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	11985	11987	0	0	0	0	2013.4981689453125	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12043	12044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12182	12183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12185	12190	0	0	0	0	0	0	0	2177.09716796875	0	1911.815185546875	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12194	12197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12207	12210	0	2585.09716796875	3319.28857421875	4133.59228515625	2524.13037109375	3786.49267578125	2320.485107421875	3563.31787109375	5293.81103515625	2031.002197265625	3254.434814453125	1850.0810546875	2809.4287109375	2647.277587890625	3000.183837890625	2387.099365234375
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12234	12237	0	0	0	0	1239.8846435546875	0	0	0	0	0	0	952.631103515625	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12275	12277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12281	12285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12300	12304	0	14370.2626953125	19416.103515625	21176.98828125	12138.630859375	14334.4130859375	13079.05859375	19941.63671875	19347.814453125	20762.53515625	17275.15625	12944.97265625	15542.62109375	15178.1103515625	15849.796875	13058.8203125
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12382	12385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12421	12424	0	0	2803.451904296875	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12516	12519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12582	12583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12599	12601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12653	12654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12659	12660	0	0	0	0	0	0	0	0	0	1193.0579833984375	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12665	12666	0	0	983.3922729492188	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12689	12691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12730	12734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12762	12763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12770	12772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12774	12779	0	0	976.9043579101562	1542.5224609375	1433.150390625	0	0	1579.84423828125	1212.3592529296875	0	1163.267822265625	0	0	0	938.408935546875	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12777	12782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12810	12812	0	0	0	0	0	1020.951904296875	0	0	1071.458984375	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12837	12839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12953	12955	0	0	0	0	0	0	0	1599.7371826171875	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	12976	12978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13132	13134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13151	13152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13271	13273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13305	13306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13334	13335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13355	13357	0	0	0	0	2129.622314453125	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13360	13362	0	0	0	0	0	0	0	0	0	0	0	0	0	1080.385986328125	1271.1485595703125	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13367	13368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13374	13377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13484	13486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13697	13701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13734	13737	0	0	0	0	0	0	0	3496.46337890625	3952.236083984375	2333.739501953125	0	0	2163.30517578125	1397.954345703125	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13752	13755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13834	13837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13849	13853	0	0	0	0	51472.109375	41089.0390625	49041.3828125	2733.48193359375	2409.982177734375	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	13927	13930	0	0	0	0	0	0	0	0	0	0	0	0	1140.8570556640625	0	1244.4053955078125	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	14009	14011	0	0	0	0	0	0	0	0	0	0	1170.4697265625	14977.1513671875	14710.6904296875	22803.9453125	18149.939453125	14799.7509765625
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	14038	14039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC034_HEK293T_Nucleosomes_TMTpro_Grouping2_V1	14062	14065	0	0	0	0	0	0	0	1063.7056884765625	0	0	2542.76220703125	0	0	1339.05029296875	0	0
