Raw file	Scan number	MS3 Scan number	Reporter noise 0	Reporter noise 1	Reporter noise 2	Reporter noise 3	Reporter noise 4	Reporter noise 5	Reporter noise 6	Reporter noise 7	Reporter noise 8	Reporter noise 9	Reporter noise 10	Reporter noise 11	Reporter noise 12	Reporter noise 13	Reporter noise 14	Reporter noise 15
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8309	8310	473.95150565432493	477.4819473486477	477.50432609313316	481.0347677874559	481.0571465319414	484.58758822626413	484.60996342980906	488.1404051241318	488.1627838686173	491.693173686004	491.7147193095437	495.11686423697415	495.1384297355084	498.54055495739334	498.56212025954767	501.96301744837587
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8327	8328	470.96244262262684	473.4791837906339	473.49513689577236	476.0118780637794	476.02783116891794	478.544572336925	478.560522917838	481.07726408584506	481.0932171909836	483.60995835899064	483.6259114641291	486.39910973599547	486.42367516897275	490.2990860026026	490.3236514355799	494.1990622692098
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8338	8339	460.2118259009347	463.7549598063741	463.7774189729709	467.32054795524147	467.34300712183835	471.5193141259333	471.54752973837947	475.9994925735277	476.027712651176	480.4796754863242	480.5078955639725	484.9598583991207	484.98807847676903	489.6148310279313	489.6461093244088	494.5805327941122
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8367	8368	460.1994937159752	463.2643824210842	463.2838101208302	466.3486988259392	466.36812652568517	469.4330152307942	469.45243985653707	472.5173285616461	472.53675626139204	475.60164496650106	475.6210726662471	478.68596137135603	478.70538907110205	481.12924628621715	481.1379570340664	482.51215331284186
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8420	8422	496.59374495981336	498.82647557657833	498.8406283971894	501.0733590139543	501.08751183456536	503.32024245133033	503.33439303257103	505.56712364933594	505.581276469947	507.8140070867119	507.82815990732297	510.06089052408794	510.07504334469894	512.3077739614639	512.3219267820749	514.5546573988399
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8472	8473	469.585175846239	473.5230551679603	473.54861928558415	477.5815813132975	477.6071454309213	480.2604249172444	480.2711012859118	481.95565789840265	481.96633595663627	483.65089256912717	483.66157062736073	485.3461272398516	485.3568052980852	485.9044713876344	485.90640050915266	486.2107362169059
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8547	8548	465.06707006262116	468.02807613302764	468.04684534209747	471.00785141250395	471.0266206215738	473.98762669198027	474.00639293123857	476.96739900164505	476.9861682107149	479.94717428112136	479.9659434901912	482.9269495605977	482.9457187696675	485.0121606270822	485.02098213038005	486.41265104502776
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8608	8610	459.29774170527924	462.81056629850804	462.83283337180956	466.34565796503836	466.3679250383399	469.8807496315686	469.9030131815991	473.4158377748279	473.4381048481294	476.9509294413582	476.97319651465966	482.39095669123776	482.4261208535902	487.9735734819288	488.0087376442812	493.5561902726198
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8664	8665	469.3760716185541	472.4009578358988	472.4201319680943	475.44501818543904	475.46419231763457	478.6406104917089	478.66212118882305	482.05615788722264	482.07767198846665	485.4717086868663	485.4932227881103	488.8872594865099	488.90877358775396	492.30281028615354	492.3243243873976	495.32776910824515
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8667	8671	475.4642314032033	478.26744728921676	478.28521629872955	481.088432184743	481.1062011942558	483.92876738299844	483.9481153523268	486.1130511060295	486.1262191339722	488.2035901371158	488.2167581650585	489.76158285555186	489.77120197480025	491.2887017469238	491.29832086617216	492.81582063829563
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8783	8784	468.3534760578594	470.54190105374397	470.5557730301279	472.7441980260125	472.75807000239644	474.946494998281	474.960364779732	477.1487897756166	477.16266175200053	479.3510867478851	479.36495872426906	481.55338372015365	481.5672556965376	483.7556806924222	483.7695526688061	485.9579776646907
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8913	8914	490.4743095317855	490.97380130365855	490.9769674793677	491.4764592512408	491.47962542694995	491.979117198823	491.98228287355505	492.4817746454281	492.4849408211373	492.98443259301035	492.9875987687196	493.4870905405926	493.4902567163018	493.9897484881748	493.99291466388405	494.49240643575706
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	8966	8968	471.79764362348664	474.1341737172889	474.1489845014567	476.48551459525896	476.50032537942684	478.8368554732291	478.85166391391846	481.1881940077207	481.2030047918886	483.53953488569084	483.5543456698587	485.890875763661	485.9056865478288	488.24221664163105	488.2570274257989	490.5935575196012
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9002	9004	465.9176361227539	469.32421953555803	469.34581316784664	472.75239658065084	472.77399021293945	476.18057362574365	476.2021638413183	479.6087472541225	479.6303408864111	483.0369242992153	483.0585179315039	486.46510134430804	486.4866949765967	489.9067725979567	489.9301712077519	493.6215055300953
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9011	9013	480.7996638423765	482.7917372069099	482.8043645506479	484.79643791518134	484.80906525891936	486.80113862345274	486.81376396919336	488.8058373337268	488.81846467746476	490.8105380419982	490.8231653857362	492.81523875026966	492.8278660940076	494.50480514720425	494.5125440190069	495.7334183936515
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9076	9079	473.7271278983225	476.4460231999951	476.46325771864946	479.18215302032206	479.1993875389764	481.918282840649	481.93551463232257	484.65440993399517	484.6716444526495	487.51098751270666	487.5290724073644	490.3821219239973	490.4002068186551	493.253256335288	493.27134122994573	496.1243907465786
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9097	9099	464.82374626742217	466.289910164806	466.2992038764925	467.932152246168	467.9487461969688	470.56658634517686	470.5831776703525	473.2010178185605	473.21761176936127	475.8354519175693	475.85204586837006	478.46988601657813	478.4864799673789	481.1043201155869	481.1209140663877	483.7387542145957
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9145	9146	457.16885228111715	460.2565163767381	460.2760884450048	463.3637525406257	463.3833246088924	466.4709887045133	466.49055767593376	469.5782217715547	469.59779383982135	472.6854579354423	472.705030003709	475.7926940993299	475.8122661675966	477.16147484114566	477.16844888471104	478.91531457367813
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9148	9152	482.655898557647	485.0815273847406	485.0969029474713	487.52253177456487	487.53790733729556	489.96353616438915	489.9789092942777	492.4045381213713	492.41991368410197	494.8455425111955	494.86091807392626	497.28654690101985	497.30192246375054	499.7275512908441	499.7429268535748	502.16855568066836
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9177	9179	472.4144775179329	475.4790997220891	475.4985257325403	478.56314793669645	478.5825739471477	481.64719615130383	481.6666190880192	484.7312412921754	484.7506673026266	487.8152895067828	487.83471551723403	490.89933772139017	490.9187637318414	493.98338593599755	494.0028119464488	497.0674341506049
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9250	9251	459.2434038504179	461.4121268420947	461.4258740383881	463.74274060963523	463.7717944481303	468.3552903126879	468.3843395540566	472.9678354186142	472.9968892571093	477.58038512166684	477.6094389601619	482.1929348247195	482.2219886632146	486.80548452777214	486.8345383662672	491.41803423082484
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9268	9269	479.45493377893445	482.02091570055416	482.03718093271215	484.60316285433186	484.61942808648985	487.18541000810956	487.2016726666549	489.7676545882746	489.7839198204326	492.34916390636613	492.35256951218247	492.88983412629733	492.8932471254992	493.43050795268584	493.4339135386761	493.9711743658627
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9302	9303	463.1606907696611	466.3048686726893	466.324798970369	470.52861497898954	470.5563222771391	474.9273896838744	474.9550925979578	479.3261600046931	479.3538673028427	483.724934709578	483.7526420077275	488.12370941446284	488.1514167126124	492.5224841193477	492.5501914174973	496.9212588242326
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9340	9341	476.07589133275417	478.54894008760505	478.5646162355142	481.03766499036516	481.05334113827433	483.52638989312527	483.5420635606313	485.8206060205841	485.834998962805	488.64229007242085	488.6637021023295	492.0416361592912	492.0630481891999	495.4409822461616	495.46239427607026	498.8403359856281
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9418	9422	452.59985380456266	453.6205337012953	453.62700358143724	454.38742669687906	454.38429961354575	455.3047397718163	455.3248846070854	458.5034106131879	458.5235586364353	461.70208464253784	461.7222326657853	464.9007586718878	464.9209066951353	468.0994327012378	468.1195807244852	471.29810673058773
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9447	9451	476.0723330314558	479.8132439172033	479.82657368876943	481.92792491905584	481.94124499326733	484.04260256902376	484.05591946348784	486.29995710077435	486.31801765394505	489.1654512524491	489.1835005965493	492.0309414271966	492.048985763968	494.8966141083319	494.917280744513	498.1776224541381
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9482	9486	561.9403093738003	567.9320098992022	567.9699900576926	571.5171939367793	571.5306568879845	574.5053031480185	574.527602062932	578.046006657152	578.0683091009332	581.5867136951532	581.6090161389344	585.1274207331543	585.1497231769356	588.6681277711555	588.6904302149368	592.2088348091567
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9491	9492	476.10291960429174	478.0594867622838	478.0718890394742	480.02845619746626	480.0408584746566	481.9974256326486	482.00982594745335	483.96639310544543	483.9787953826358	485.93536254062786	485.9477648178182	487.90433197581024	487.91673425300064	489.87330141099267	489.885703688183	491.8422708461751
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9535	9536	489.77633776385466	492.548657633437	492.56623079944995	494.93496091401516	494.9328116218203	494.5937420737985	494.5915931216815	494.25252357365974	494.2503742814649	493.9113047334431	493.90915544124823	493.57008589322646	493.5679366010316	493.2288670530098	493.22671776081495	492.8876482127932
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9556	9558	482.6850217815014	485.9511307941479	485.97027529632635	488.99048712061887	489.0096316227973	492.0298434470898	492.0489849200749	495.0691967443674	495.08834124654584	498.10855307083835	498.1276975730168	501.1479093973093	501.16705389948777	504.18726572378023	504.20641022595873	506.6978745895935
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9598	9599	483.5364097089441	484.8436387375311	484.85192499374136	486.1591540223283	486.16744027853866	487.4746693071256	487.48295425221943	488.7901832808064	488.7984695370167	490.10569856560363	490.113984821814	491.42121385040093	491.4295001066112	492.7367291351982	492.7450153914085	494.0522444199954
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9602	9603	487.39972245730166	492.21957629491857	492.25012844842905	496.3468345801612	496.36302876217445	498.91780190514913	498.9339935247918	501.4887666677665	501.50496084977976	504.05973399275445	504.0759281747677	506.63070131774236	506.6468954997556	509.2016686427303	509.2178628247435	511.7726359677182
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9634	9636	481.3170906192543	483.6287761135713	483.6434294129279	485.9551149072449	485.96976820660154	488.2814537009185	488.2961046817151	490.6077901760321	490.62244347538876	492.9341289697057	492.94878226906235	495.2604677633793	495.275121062736	497.5868065570529	497.6014598564096	499.91314535072655
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9754	9756	482.97485692095705	486.3624490422277	486.3839222926215	489.77151441389213	489.79298766428593	493.1805797855566	493.20204963828417	496.5896417595548	496.6111150099486	499.99870713121925	500.02018038161305	503.40777250288374	503.42924575327754	506.8168378745481	506.838311124942	510.2259032462126
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9837	9839	488.37205967367123	490.8640069782523	490.879802920185	493.37175022476606	493.38754616669877	495.87949347127983	495.89528691385465	498.3872342184357	498.4030301603684	500.8949774649495	500.9107734068822	503.40272071146325	503.41851665339595	505.910463957977	505.9262598999097	508.4182072044908
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9846	9848	475.69740613244096	479.87522539821066	479.90170773610214	484.0795270018719	484.1060093397633	488.2838286055331	488.31030675318124	492.48812601895094	492.5146083568424	496.6924276226122	496.7189099605036	500.89672922627335	500.92321156416483	505.10103082993453	505.127513167826	509.3053324335957
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9896	9898	465.507893319524	468.28604459469415	468.3036547247889	471.08180599995904	471.0994161300538	473.87756740522394	473.89517474890573	476.67332602407583	476.69093615417063	479.46908742934073	479.4866975594355	482.26484883460563	482.2824589647004	485.0606102398705	485.0782203699653	490.3253446040626
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9908	9910	469.49988436176	472.58648876782564	472.60605411893795	475.6926585250036	475.7122238761159	478.79882828218155	478.8183905375105	481.90499494357607	481.92456029468843	485.011164700754	485.0307300518664	488.117334457932	488.13689980904434	491.2235042151099	491.2430695662223	494.3296739722879
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9930	9932	481.3962300348374	483.4255776524134	483.4384412699825	485.46778888755847	485.48065250512764	487.5100001227036	487.52286170489026	489.55220932246624	489.56565648081397	494.5103917039349	494.54173536449855	499.4864705876194	499.5178142481831	504.462550425063	504.4939099599647	509.4379100625414
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9949	9952	463.2714730436077	464.81180355242253	464.8200894499007	466.12889989212414	466.1371941120227	467.44598495963544	467.45428953009264	468.8264588757889	468.83685406913685	470.47721989093486	470.4876401894045	472.1279921146716	472.1383972958537	473.77875222789635	473.78917064429436	475.4295347424802
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9955	9959	461.4887957535691	464.34472837295124	464.36283160510874	467.2187740219061	467.2368772763993	470.0928398327685	470.11094011165363	472.8940335999019	472.9110005031054	475.5331116751653	475.54958569536205	478.148520437014	478.16499447522665	480.76391736911904	480.7803914073317	483.37931430122404
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9960	9961	458.7152987852334	461.3704736076587	461.38730421528805	463.76505370583146	463.7792868038799	466.02468188502206	466.0389127309981	468.2843078121402	468.2985409101887	470.5401399256601	470.55432864123594	472.7927220010654	472.8069107166412	475.04530407647064	475.05949279204646	477.2978861518759
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9986	9988	474.0051555259557	476.0877616678158	476.10096288022714	478.1835690220873	478.1967702344986	480.27937637635875	480.29257549997067	482.3751816418308	482.38838285424214	484.4709889961023	484.4841902085136	486.56679635037375	486.5799975627851	488.6704277280112	488.68373930607993	490.78375659085833
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	9992	9994	468.01797736433934	472.94188274218976	472.9730943666442	477.9739178978128	478.0071146186355	483.1048214651692	483.13703600613474	488.21996445235095	488.2521840913606	493.33511253757683	493.36733217658656	498.41299513227324	498.4443438320049	503.39022408378287	503.42159000001476	508.3674672026106
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10012	10014	478.4716167380772	483.2387205857892	483.2689382775628	488.0360421252748	488.0662598170484	492.494654739864	492.5220007376173	496.83675257651606	496.8641029018525	500.4130857423615	500.43263830988934	503.5172259942511	503.53677856177893	506.62136624614067	506.64091881366846	509.7255064980302
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10027	10029	472.90087561138347	476.95722148984396	476.9827296018377	481.00685625401445	481.0323643660082	485.0564910181849	485.081995094085	489.10612174626175	489.1316298582555	493.1557565104322	493.1798527708263	495.0561687607435	495.068062342269	496.9443783321862	496.95647777801565	499.1406190293901
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10057	10059	463.41190206108416	469.3495721825038	469.3872098523713	475.3248624831916	475.3625021165258	481.3001804760332	481.3375400689949	486.6257437480852	486.6418527029186	489.18181928893296	489.19793618696224	491.7379049121551	491.7540053932255	494.2939950561828	494.3100729929302	496.85007893440047
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10058	10060	465.0693732775088	468.7747877526948	468.79827561368575	472.50369008887174	472.5271779498627	476.23259242504867	476.2560765696059	479.9614910447919	479.98497890578284	483.6903933809688	483.7138812419598	487.41929571714576	487.44278357813675	491.1481980533227	491.1716859143137	494.8771003894996
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10086	10087	450.90160246138475	454.18130141090046	454.20209074864783	457.48178969816354	457.50257903591086	460.7822779854266	460.8030640337218	464.0827629832375	464.1035523209848	467.3832512705006	467.4040406082479	470.68373955776366	470.704528895511	473.98422784502674	474.00501718277405	477.2847161322898
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10100	10102	487.4765625902895	492.6018244229887	492.6343124046369	496.5724882297174	496.5936203709425	499.92739955234356	499.94852834987546	503.2823075312765	503.3034396725016	506.63721885390265	506.6583509951278	509.9921301765288	510.01326231775397	513.347041499155	513.3681736403801	516.7019528217811
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10218	10220	487.36380224177026	490.8531359632043	490.87484976518203	494.30235765820316	494.3241042818485	497.75161216928643	497.7729502789966	500.36830264064884	500.3624156522461	499.43623955898624	499.430363751672	498.50418868871714	498.4983260134943	497.5721234188118	497.56624361015014	496.6418082680417
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10231	10233	470.41817018511506	473.4404593378239	473.45961700776036	476.4819061604692	476.5010638304056	479.5233529831145	479.542507621774	482.56479677448283	482.5839544444193	485.6062435971281	485.62540126706455	488.6476904197734	488.66684808970984	491.68913724241867	491.70829491235514	494.73058406506397
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10238	10240	495.507120987455	499.0499327574974	499.0723899133511	502.6152016833936	502.6376588392473	506.1804706092897	506.202924211796	509.74573598183844	509.76819313769215	513.3110049077346	513.3334620635883	516.8762738336308	516.8987309894845	520.4415427595269	520.4639999153807	524.006811685423
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10244	10247	479.5166594667586	483.3793991884081	483.40388430181014	487.26662402345966	487.2911091368617	489.3123873585188	489.3217729184175	490.8026609883095	490.8120480335002	492.2929361033922	492.3023231485829	493.78321121847495	493.79259826366564	495.2734863335576	495.2828733787483	496.76376144864037
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10261	10262	471.72146874932076	473.74830710216685	473.7611548140225	475.7879931668686	475.8008408787242	477.82767923157036	477.8405249105602	479.86736326340633	479.88021097526195	481.9070493281081	481.9198970399637	483.94673539280984	483.95958310466546	485.9864214575116	485.9992691693672	488.02610752221335
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10264	10266	468.32997001580327	471.3314820809684	471.35050804921605	474.5431059196628	474.56386068057213	477.83810483298345	477.85885630991163	481.13310046232294	481.15385522323226	484.06842813258	484.08666272950006	486.96332908081024	486.9815636777303	489.85823002904044	489.8764646259606	492.7531309772707
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10285	10288	485.4533584438614	488.60493191607316	488.62490909274635	491.77655394118744	491.79815455870164	495.2058399516279	495.2274371513229	497.85802175230225	497.8726683629805	500.18329866006934	500.19794527074754	502.5085755678364	502.52322217851463	504.8338524756034	504.84849908628166	507.15912938337044
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10299	10301	459.8759374383765	462.86456342556744	462.8835077116146	465.87213369880556	465.8910779848527	468.8797039720436	468.89864526057715	471.8872712477681	471.90621553381527	474.7129473861337	474.7201544786976	475.8571396485162	475.86434679761817	477.00133728890034	477.00854443800233	478.14553492928457
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10304	10308	483.2296651959901	487.15106700540866	487.1759239657315	491.09732577515	491.12218273547285	494.4317893814596	494.44710408213035	496.863513732908	496.87883085717436	499.295240507952	499.3105576322183	501.726967282996	501.74228440726233	504.15869405803994	504.1740111823063	506.4641858953424
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10346	10349	474.63104853376245	479.3333229723261	479.35811549718903	483.2693520520546	483.2941445769175	487.2053811317831	487.2301697337782	491.1414062886438	491.1661988135067	495.07743536837233	495.10222789323524	499.0134644481008	499.0382569729637	502.94949352782936	502.97428605269226	506.88552260755785
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10348	10351	475.28289175116834	478.93411166572184	478.9572559985286	482.60847591308203	482.63162024588877	486.2828401604423	486.305980831171	489.9572007457245	489.98034507853123	493.63156499308474	493.6547093258914	497.3059292404449	497.32907357325166	500.98029348780517	501.00343782061185	504.65465773516536
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10358	10360	475.6803581752319	478.00193368633853	478.0196290358261	480.81122441182885	480.8289197613164	483.62051513731916	483.6382076869096	486.4298030629124	486.4474984123999	489.23909378840267	489.2567891378902	492.048384513893	492.06607986338054	494.8576752393833	494.87537058887085	497.6669659648736
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10407	10409	472.98561288411076	476.27909834190734	476.29997506949786	479.5934605272945	479.614337254885	482.9078227126816	482.92869613699247	486.22218159478905	486.24305832237957	489.5365437801762	489.5574205077667	492.8509059655633	492.8717826931538	496.16526815095045	496.186144878541	499.47963033633755
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10445	10447	465.28493538874545	468.38667226133583	468.40337629288683	471.0385826374302	471.05528666898124	473.69049301352453	473.70719440203266	476.7231929824352	476.7430757579178	479.87975662078725	479.89963939626983	483.0363202591393	483.0562030346219	486.19288389749136	486.212766672974	489.3494475358434
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10461	10463	476.2412039496054	478.4788638910116	478.49304795759866	480.73070789900487	480.74489196559193	482.9825519069981	482.9967337292709	485.23439367067704	485.2485777372641	487.4862376786703	487.50042174525737	489.7380816866636	489.75226575325064	491.9899256946568	492.0041097612439	494.24176970265006
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10517	10518	484.6626035898407	489.8490887624638	489.88196482628393	495.06849648873674	495.1021679002363	500.4141260908171	500.4477921745616	504.7227213090384	504.7453335753008	504.7522618733644	504.7523227235587	504.7592519333508	504.75957627896156	505.1423095793619	505.1447356471113	505.5274689475116
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10561	10563	466.22590356402316	470.1876667211111	470.2150952521497	474.5421847211509	474.5696132521894	478.89670272119065	478.9241269122718	481.61270250990077	481.62889766425417	484.18382420234644	484.2000193566998	486.75494589479206	486.77114104914546	489.32606758723773	489.3422627415911	491.8971892796834
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10577	10579	461.4659998337608	461.9859829167612	461.9889355113238	462.45470426289114	462.45765665420333	462.9234281801956	462.92638029493634	463.79714972328594	463.80293070561305	464.81359783141494	464.821593112685	466.0829183122213	466.09091359349134	467.3522387930277	467.3602340742977	468.62155927383407
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10592	10593	478.84982289745784	482.9356856955033	482.9615851402405	486.4359159139042	486.44945631038325	488.58557169068604	488.59910994469726	490.73522532500004	490.7487657214791	492.8848811017819	492.898421498261	495.03453687856376	495.0480772750428	497.18419265534556	497.1977330518246	499.3338484321274
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10595	10598	475.14218171162764	480.1707037052084	480.20257847289395	485.5482469570631	485.5833994328412	491.12900840238365	491.16415531606117	493.10625720338294	493.114353435861	494.3916045669992	494.3997007994773	495.6769519306155	495.68504816309354	496.96229929423174	496.9703955267098	498.247646657848
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10606	10607	466.5149802946744	469.8401240619028	469.86120146501185	473.1863452322403	473.2074226353493	476.53256640257774	476.55364047065467	479.87878423788305	479.8998616409921	483.22500540822057	483.2460828113296	486.3839049367706	486.40317958558614	489.44392317448745	489.463197823303	492.5039414122043
MC033_HEK293T_Nucleosomes_TMTpro_Grouping2_AP	10613	10615	455.4959185945526	459.582183674294	459.60808566901227	463.69435074875366	463.7202527434719	467.82686473515514	467.85628218442804	472.4978752427989	472.5272973474681	477.16889040583897	477.1983125105082	481.83990556887903	481.86932767354824	486.5109207319191	486.5403428365883	491.18193589495917
